Hour,Visibility (10m)_sqrt,Dew point temperature(°C),Solar Radiation (MJ/m2)_log,Rainfall(mm)_log,Snowfall (cm)_log,Seasons,Holiday,Functioning Day,month,day
8,1.0,15.1,0.5596157879354227,0.0,0.0,Autumn,No Holiday,Yes,September,1
9,6.708203932499369,14.7,0.9001613499442714,0.0,0.0,Autumn,No Holiday,Yes,September,1
10,1.0,15.9,1.1410330045520618,0.0,0.0,Autumn,No Holiday,Yes,September,1
11,1.0,15.2,1.2892326482767593,0.0,0.0,Autumn,No Holiday,Yes,September,1
12,5.916079783099616,16.1,1.3762440252663892,0.0,0.0,Autumn,No Holiday,Yes,September,1
13,7.681145747868608,17.2,1.355835153635182,0.0,0.0,Autumn,No Holiday,Yes,September,1
14,1.0,15.4,1.2149127443642704,0.0,0.0,Autumn,No Holiday,Yes,September,1
15,1.0,16.7,1.1314021114911006,0.0,0.0,Autumn,No Holiday,Yes,September,1
16,8.426149773176359,15.7,1.0818051703517284,0.0,0.0,Autumn,No Holiday,Yes,September,1
17,1.0,15.3,0.6830968447064438,0.0,0.0,Autumn,No Holiday,Yes,September,1
18,1.0,16.0,0.4574248470388755,0.0,0.0,Autumn,No Holiday,Yes,September,1
19,1.0,15.7,0.0769610411361284,0.0,0.0,Autumn,No Holiday,Yes,September,1
20,1.0,15.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,1
21,1.0,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,1
22,1.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,1
23,1.0,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,1
0,1.0,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
1,1.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
2,1.0,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
3,1.0,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
4,1.0,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
5,1.0,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
6,1.0,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
7,1.0,13.4,0.14842000511827322,0.0,0.0,Autumn,No Holiday,Yes,September,2
8,1.0,12.4,0.5933268452777344,0.0,0.0,Autumn,No Holiday,Yes,September,2
9,2.0,12.9,0.928219302739429,0.0,0.0,Autumn,No Holiday,Yes,September,2
10,1.0,12.8,1.1537315878891892,0.0,0.0,Autumn,No Holiday,Yes,September,2
11,6.557438524302,13.2,1.2864740258376797,0.0,0.0,Autumn,No Holiday,Yes,September,2
12,6.48074069840786,13.7,1.3217558399823195,0.0,0.0,Autumn,No Holiday,Yes,September,2
13,3.3166247903554,14.3,1.3711807233098425,0.0,0.0,Autumn,No Holiday,Yes,September,2
14,1.0,15.2,1.220829921392359,0.0,0.0,Autumn,No Holiday,Yes,September,2
15,6.557438524302,15.4,1.2237754316221157,0.0,0.0,Autumn,No Holiday,Yes,September,2
16,2.0,15.7,0.8415671856782188,0.0,0.0,Autumn,No Holiday,Yes,September,2
17,1.7320508075688772,16.3,0.6931471805599453,0.0,0.0,Autumn,No Holiday,Yes,September,2
18,1.0,17.1,0.1823215567939546,0.0,0.0,Autumn,No Holiday,Yes,September,2
19,1.0,17.1,0.04879016416943204,0.0,0.0,Autumn,No Holiday,Yes,September,2
20,1.0,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
21,1.0,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
22,1.0,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
23,1.0,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,2
0,1.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
1,1.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
2,1.0,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
3,1.0,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
4,1.0,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
5,1.0,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
6,1.0,18.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
7,1.0,18.3,0.01980262729617973,0.0,0.0,Autumn,No Holiday,Yes,September,3
8,1.0,18.3,0.14842000511827322,0.0,0.0,Autumn,No Holiday,Yes,September,3
9,40.80441152620633,21.1,0.1310282624064042,1.0986122886681098,0.0,Autumn,No Holiday,Yes,September,3
10,16.881943016134134,21.3,0.1823215567939546,0.4054651081081644,0.0,Autumn,No Holiday,Yes,September,3
11,14.247806848775006,21.2,0.2700271372130602,0.0,0.0,Autumn,No Holiday,Yes,September,3
12,10.0,20.8,0.23901690047049992,0.0,0.0,Autumn,No Holiday,Yes,September,3
13,9.539392014169456,20.7,0.5423242908253617,0.0,0.0,Autumn,No Holiday,Yes,September,3
14,8.426149773176359,21.2,0.5766133643039938,0.0,0.0,Autumn,No Holiday,Yes,September,3
15,13.2664991614216,22.1,0.3576744442718159,0.0,0.0,Autumn,No Holiday,Yes,September,3
16,39.97499218261337,23.9,0.20701416938432612,1.5040773967762742,0.0,Autumn,No Holiday,Yes,September,3
17,39.35733730830886,22.0,0.06765864847381486,2.6390573296152584,0.0,Autumn,No Holiday,Yes,September,3
18,35.270384177096794,21.3,0.01980262729617973,2.6390573296152584,0.0,Autumn,No Holiday,Yes,September,3
19,29.103264421710495,21.1,0.009950330853168092,0.6931471805599453,0.0,Autumn,No Holiday,Yes,September,3
20,1.0,20.9,0.0,0.4054651081081644,0.0,Autumn,No Holiday,Yes,September,3
21,36.810324638611924,21.0,0.0,0.4054651081081644,0.0,Autumn,No Holiday,Yes,September,3
22,39.50949253027682,21.1,0.0,0.4054651081081644,0.0,Autumn,No Holiday,Yes,September,3
23,34.10278580995987,21.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,3
0,39.96248240537617,20.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
1,37.82856063875548,20.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
2,32.109188716004645,20.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
3,38.742741255621034,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
4,36.013886210738214,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
5,38.379682124790975,19.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
6,36.796738985948195,19.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
7,39.4715087119811,19.6,0.02955880224154443,0.0,0.0,Autumn,No Holiday,Yes,September,4
8,38.87158345115362,18.7,0.4252677354043441,0.0,0.0,Autumn,No Holiday,Yes,September,4
9,18.2208671582886,18.1,0.7884573603642703,0.0,0.0,Autumn,No Holiday,Yes,September,4
10,1.0,17.9,1.1755733298042381,0.0,0.0,Autumn,No Holiday,Yes,September,4
11,1.0,17.2,1.308332819650179,0.0,0.0,Autumn,No Holiday,Yes,September,4
12,1.0,16.6,1.3912819026309295,0.0,0.0,Autumn,No Holiday,Yes,September,4
13,1.0,17.5,1.3532545070416904,0.0,0.0,Autumn,No Holiday,Yes,September,4
14,1.7320508075688772,16.6,1.3001916620664788,0.0,0.0,Autumn,No Holiday,Yes,September,4
15,1.0,15.7,1.128171090909654,0.0,0.0,Autumn,No Holiday,Yes,September,4
16,1.0,14.8,1.0367368849500223,0.0,0.0,Autumn,No Holiday,Yes,September,4
17,1.0,15.2,0.9122827104766164,0.0,0.0,Autumn,No Holiday,Yes,September,4
18,1.0,16.4,0.5877866649021191,0.0,0.0,Autumn,No Holiday,Yes,September,4
19,1.0,13.6,0.16551443847757333,0.0,0.0,Autumn,No Holiday,Yes,September,4
20,1.0,12.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
21,1.0,13.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
22,1.0,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
23,1.0,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,4
0,1.0,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
1,1.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
2,1.0,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
3,1.0,16.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
4,1.0,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
5,1.0,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
6,1.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
7,1.0,16.0,0.12221763272424911,0.0,0.0,Autumn,No Holiday,Yes,September,5
8,1.0,15.2,0.5538851132264376,0.0,0.0,Autumn,No Holiday,Yes,September,5
9,5.196152422706632,14.9,0.9001613499442714,0.0,0.0,Autumn,No Holiday,Yes,September,5
10,2.23606797749979,13.9,1.1410330045520618,0.0,0.0,Autumn,No Holiday,Yes,September,5
11,1.0,14.1,1.2178757094949273,0.0,0.0,Autumn,No Holiday,Yes,September,5
12,1.0,13.7,1.33500106673234,0.0,0.0,Autumn,No Holiday,Yes,September,5
13,4.242640687119285,14.6,1.366091653802371,0.0,0.0,Autumn,No Holiday,Yes,September,5
14,9.327379053088816,13.7,1.332366019094335,0.0,0.0,Autumn,No Holiday,Yes,September,5
15,8.48528137423857,14.3,1.2947271675944,0.0,0.0,Autumn,No Holiday,Yes,September,5
16,3.7416573867739413,12.1,1.1085626195212777,0.0,0.0,Autumn,No Holiday,Yes,September,5
17,1.0,12.8,0.9202827531436925,0.0,0.0,Autumn,No Holiday,Yes,September,5
18,1.0,14.0,0.5709795465857378,0.0,0.0,Autumn,No Holiday,Yes,September,5
19,1.0,15.6,0.13976194237515863,0.0,0.0,Autumn,No Holiday,Yes,September,5
20,1.0,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
21,5.0990195135927845,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
22,18.110770276274835,20.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
23,23.065125189341593,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,5
0,20.199009876724155,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
1,24.310491562286437,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
2,25.45584412271571,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
3,26.814175355583846,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
4,32.4037034920393,19.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
5,33.98529093593286,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
6,22.24859546128699,18.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
7,24.758836806279895,17.8,0.08617769624105241,0.0,0.0,Autumn,No Holiday,Yes,September,6
8,24.124676163629637,17.5,0.3576744442718159,0.0,0.0,Autumn,No Holiday,Yes,September,6
9,22.715633383201094,18.1,0.6678293725756554,0.0,0.0,Autumn,No Holiday,Yes,September,6
10,23.388031127053,18.7,0.6729444732424258,0.0,0.0,Autumn,No Holiday,Yes,September,6
11,17.549928774784245,18.3,0.8415671856782188,0.0,0.0,Autumn,No Holiday,Yes,September,6
12,20.223748416156685,18.4,0.9820784724121582,0.0,0.0,Autumn,No Holiday,Yes,September,6
13,18.947295321496416,17.2,1.0473189942805592,0.0,0.0,Autumn,No Holiday,Yes,September,6
14,11.489125293076057,15.5,0.9745596399981308,0.0,0.0,Autumn,No Holiday,Yes,September,6
15,11.0,15.7,0.6575200029167942,0.0,0.0,Autumn,No Holiday,Yes,September,6
16,9.591663046625438,17.0,0.43178241642553783,0.0,0.0,Autumn,No Holiday,Yes,September,6
17,1.0,18.9,0.3576744442718159,0.0,0.0,Autumn,No Holiday,Yes,September,6
18,1.0,16.9,0.14842000511827322,0.0,0.0,Autumn,No Holiday,Yes,September,6
19,1.0,19.6,0.04879016416943204,0.0,0.0,Autumn,No Holiday,Yes,September,6
20,1.0,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
21,1.0,18.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
22,3.0,18.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
23,4.358898943540674,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,6
0,8.246211251235321,18.0,0.0,0.6931471805599453,0.0,Autumn,No Holiday,Yes,September,7
1,14.966629547095765,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
2,21.02379604162864,16.8,0.0,0.4054651081081644,0.0,Autumn,No Holiday,Yes,September,7
3,21.213203435596427,16.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
4,16.792855623746664,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
5,18.76166303929372,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
6,17.635192088548397,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
7,25.079872407968907,15.5,0.06765864847381486,0.0,0.0,Autumn,No Holiday,Yes,September,7
8,27.40437921208944,16.5,0.27763173659827955,0.0,0.0,Autumn,No Holiday,Yes,September,7
9,5.656854249492381,13.9,0.7654678421395714,0.0,0.0,Autumn,No Holiday,Yes,September,7
10,6.244997998398398,13.9,1.1052568313867783,0.0,0.0,Autumn,No Holiday,Yes,September,7
11,5.5677643628300215,13.0,1.2864740258376797,0.0,0.0,Autumn,No Holiday,Yes,September,7
12,1.0,13.1,1.3480731482996928,0.0,0.0,Autumn,No Holiday,Yes,September,7
13,1.0,13.2,1.2149127443642704,0.0,0.0,Autumn,No Holiday,Yes,September,7
14,4.47213595499958,11.7,1.2781522025001875,0.0,0.0,Autumn,No Holiday,Yes,September,7
15,1.0,11.6,1.0715836162801904,0.0,0.0,Autumn,No Holiday,Yes,September,7
16,3.7416573867739413,10.2,0.9745596399981308,0.0,0.0,Autumn,No Holiday,Yes,September,7
17,1.0,8.8,0.712949807856125,0.0,0.0,Autumn,No Holiday,Yes,September,7
18,1.0,7.5,0.6097655716208942,0.0,0.0,Autumn,No Holiday,Yes,September,7
19,1.0,7.9,0.1310282624064042,0.0,0.0,Autumn,No Holiday,Yes,September,7
20,1.0,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
21,1.0,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
22,1.0,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
23,1.0,8.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,7
0,1.0,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
1,1.0,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
2,1.0,9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
3,1.0,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
4,1.0,10.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
5,1.0,11.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
6,1.0,10.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
7,1.0,10.5,0.10436001532424286,0.0,0.0,Autumn,No Holiday,Yes,September,8
8,4.69041575982343,8.5,0.5653138090500605,0.0,0.0,Autumn,No Holiday,Yes,September,8
9,9.746794344808963,9.4,0.9001613499442714,0.0,0.0,Autumn,No Holiday,Yes,September,8
10,10.488088481701515,9.0,1.128171090909654,0.0,0.0,Autumn,No Holiday,Yes,September,8
11,13.527749258468683,10.1,1.2864740258376797,0.0,0.0,Autumn,No Holiday,Yes,September,8
12,2.449489742783178,9.0,1.3686394258811698,0.0,0.0,Autumn,No Holiday,Yes,September,8
13,4.0,8.1,1.4011829736136414,0.0,0.0,Autumn,No Holiday,Yes,September,8
14,1.0,8.2,1.3762440252663892,0.0,0.0,Autumn,No Holiday,Yes,September,8
15,2.0,9.2,1.2947271675944,0.0,0.0,Autumn,No Holiday,Yes,September,8
16,1.0,9.4,1.1151415906193203,0.0,0.0,Autumn,No Holiday,Yes,September,8
17,1.0,10.3,0.8415671856782188,0.0,0.0,Autumn,No Holiday,Yes,September,8
18,1.0,10.3,0.4946962418361071,0.0,0.0,Autumn,No Holiday,Yes,September,8
19,1.0,9.9,0.09531017980432493,0.0,0.0,Autumn,No Holiday,Yes,September,8
20,1.0,10.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
21,1.0,10.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
22,1.0,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
23,1.0,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,8
0,1.0,9.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
1,1.0,9.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
2,1.0,9.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
3,1.0,8.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
4,1.0,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
5,1.0,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
6,1.0,10.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
7,1.0,9.8,0.04879016416943204,0.0,0.0,Autumn,No Holiday,Yes,September,9
8,1.0,8.5,0.3987761199573678,0.0,0.0,Autumn,No Holiday,Yes,September,9
9,1.0,9.9,0.887891257352457,0.0,0.0,Autumn,No Holiday,Yes,September,9
10,1.0,10.3,1.1314021114911006,0.0,0.0,Autumn,No Holiday,Yes,September,9
11,4.358898943540674,10.2,1.2837077723447896,0.0,0.0,Autumn,No Holiday,Yes,September,9
12,7.14142842854285,10.8,1.358409157630355,0.0,0.0,Autumn,No Holiday,Yes,September,9
13,1.0,9.0,1.415853163361435,0.0,0.0,Autumn,No Holiday,Yes,September,9
14,1.0,8.4,1.4085449700547104,0.0,0.0,Autumn,No Holiday,Yes,September,9
15,1.0,8.0,1.3609765531356006,0.0,0.0,Autumn,No Holiday,Yes,September,9
16,1.0,10.3,0.8197798314933114,0.0,0.0,Autumn,No Holiday,Yes,September,9
17,1.0,9.9,0.7929925155296614,0.0,0.0,Autumn,No Holiday,Yes,September,9
18,1.0,9.3,0.1823215567939546,0.0,0.0,Autumn,No Holiday,Yes,September,9
19,1.0,14.7,0.03922071315328133,0.0,0.0,Autumn,No Holiday,Yes,September,9
20,1.0,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
21,1.0,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
22,1.0,12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
23,1.0,12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,9
0,1.0,11.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
1,1.0,11.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
2,1.0,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
3,1.0,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
4,1.0,11.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
5,1.0,11.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
6,1.0,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
7,1.0,11.6,0.08617769624105241,0.0,0.0,Autumn,No Holiday,Yes,September,10
8,1.0,11.3,0.5481214085096876,0.0,0.0,Autumn,No Holiday,Yes,September,10
9,1.0,11.9,0.887891257352457,0.0,0.0,Autumn,No Holiday,Yes,September,10
10,2.23606797749979,11.9,1.1249295969854831,0.0,0.0,Autumn,No Holiday,Yes,September,10
11,7.280109889280518,12.1,1.2781522025001875,0.0,0.0,Autumn,No Holiday,Yes,September,10
12,1.0,11.9,1.366091653802371,0.0,0.0,Autumn,No Holiday,Yes,September,10
13,1.0,11.5,1.269760544863939,0.0,0.0,Autumn,No Holiday,Yes,September,10
14,4.242640687119285,11.7,1.3001916620664788,0.0,0.0,Autumn,No Holiday,Yes,September,10
15,1.0,11.9,1.128171090909654,0.0,0.0,Autumn,No Holiday,Yes,September,10
16,1.0,12.3,0.9001613499442714,0.0,0.0,Autumn,No Holiday,Yes,September,10
17,1.0,11.8,0.5247285289349821,0.0,0.0,Autumn,No Holiday,Yes,September,10
18,1.0,11.9,0.3920420877760237,0.0,0.0,Autumn,No Holiday,Yes,September,10
19,1.0,12.3,0.04879016416943204,0.0,0.0,Autumn,No Holiday,Yes,September,10
20,1.0,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
21,1.0,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
22,1.0,10.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
23,1.0,10.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,10
0,1.0,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
1,1.0,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
2,1.0,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
3,1.0,8.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
4,1.0,7.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
5,1.0,7.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
6,1.0,7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
7,1.0,7.7,0.06765864847381486,0.0,0.0,Autumn,No Holiday,Yes,September,11
8,1.0,8.0,0.412109650826833,0.0,0.0,Autumn,No Holiday,Yes,September,11
9,1.0,8.7,0.8064758658669485,0.0,0.0,Autumn,No Holiday,Yes,September,11
10,1.0,8.7,1.0612565021243408,0.0,0.0,Autumn,No Holiday,Yes,September,11
11,1.0,9.2,1.2809338454620642,0.0,0.0,Autumn,No Holiday,Yes,September,11
12,5.291502622129181,10.0,1.2919836816486494,0.0,0.0,Autumn,No Holiday,Yes,September,11
13,2.0,11.0,1.3812818192963463,0.0,0.0,Autumn,No Holiday,Yes,September,11
14,2.449489742783178,9.9,1.169381359556317,0.0,0.0,Autumn,No Holiday,Yes,September,11
15,1.0,11.3,0.928219302739429,0.0,0.0,Autumn,No Holiday,Yes,September,11
16,1.0,12.3,0.6931471805599453,0.0,0.0,Autumn,No Holiday,Yes,September,11
17,1.0,12.2,0.6097655716208942,0.0,0.0,Autumn,No Holiday,Yes,September,11
18,1.0,11.9,0.26236426446749106,0.0,0.0,Autumn,No Holiday,Yes,September,11
19,1.0,12.3,0.02955880224154443,0.0,0.0,Autumn,No Holiday,Yes,September,11
20,1.0,11.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
21,1.0,11.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
22,1.0,11.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
23,1.0,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,11
0,1.0,10.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
1,1.0,10.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
2,1.0,10.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
3,1.0,9.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
4,1.0,9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
5,1.0,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
6,1.0,9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
7,1.0,9.2,0.058268908123975824,0.0,0.0,Autumn,No Holiday,Yes,September,12
8,2.6457513110645907,9.2,0.4824261492442928,0.0,0.0,Autumn,No Holiday,Yes,September,12
9,1.0,9.3,0.8671004876833833,0.0,0.0,Autumn,No Holiday,Yes,September,12
10,1.0,10.1,1.1249295969854831,0.0,0.0,Autumn,No Holiday,Yes,September,12
11,6.782329983125268,11.7,1.2669476034873244,0.0,0.0,Autumn,No Holiday,Yes,September,12
12,5.916079783099616,13.0,1.3635373739972745,0.0,0.0,Autumn,No Holiday,Yes,September,12
13,4.123105625617661,13.8,1.2809338454620642,0.0,0.0,Autumn,No Holiday,Yes,September,12
14,1.0,13.9,1.184789984909162,0.0,0.0,Autumn,No Holiday,Yes,September,12
15,5.656854249492381,13.2,1.091923300517313,0.0,0.0,Autumn,No Holiday,Yes,September,12
16,5.196152422706632,13.7,1.091923300517313,0.0,0.0,Autumn,No Holiday,Yes,September,12
17,1.4142135623730951,13.3,0.8197798314933114,0.0,0.0,Autumn,No Holiday,Yes,September,12
18,1.0,13.6,0.4824261492442928,0.0,0.0,Autumn,No Holiday,Yes,September,12
19,1.0,14.2,0.06765864847381486,0.0,0.0,Autumn,No Holiday,Yes,September,12
20,10.535653752852738,14.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
21,1.0,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
22,1.0,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
23,1.0,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,12
0,13.379088160259652,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
1,1.0,14.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
2,1.0,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
3,1.0,14.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
4,1.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
5,1.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
6,1.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
7,1.0,14.6,0.02955880224154443,0.0,0.0,Autumn,No Holiday,Yes,September,13
8,1.0,14.7,0.16551443847757333,0.0,0.0,Autumn,No Holiday,Yes,September,13
9,1.0,14.6,0.41871033485818504,0.0,0.0,Autumn,No Holiday,Yes,September,13
10,1.0,14.7,0.5988365010887039,0.0,0.0,Autumn,No Holiday,Yes,September,13
11,1.0,15.5,0.6678293725756554,0.0,0.0,Autumn,No Holiday,Yes,September,13
12,1.0,15.7,0.7514160886839212,0.0,0.0,Autumn,No Holiday,Yes,September,13
13,6.082762530298219,15.6,0.8796267475025636,0.0,0.0,Autumn,No Holiday,Yes,September,13
14,7.483314773547883,15.5,1.264126727145683,0.0,0.0,Autumn,No Holiday,Yes,September,13
15,6.164414002968976,16.1,1.0885619528146082,0.0,0.0,Autumn,No Holiday,Yes,September,13
16,2.449489742783178,16.1,0.9932517730102834,0.0,0.0,Autumn,No Holiday,Yes,September,13
17,1.0,16.8,0.7839015438284094,0.0,0.0,Autumn,No Holiday,Yes,September,13
18,1.0,17.1,0.3852624007906449,0.0,0.0,Autumn,No Holiday,Yes,September,13
19,1.0,17.3,0.02955880224154443,0.0,0.0,Autumn,No Holiday,Yes,September,13
20,1.0,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
21,1.0,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
22,1.0,17.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
23,4.58257569495584,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,13
0,6.244997998398398,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,14
1,18.16590212458495,16.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,14
2,1.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,September,14
